device_id,timestamp,ax,ay,az,azimuth,pitch,roll,lat,lon,speed
bike_v1,1.76351E+12,0.08859,3.98395,7.30471,-91.39137,-28.60606,0.6948,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.05507,5.66468,8.7125,-89.37186,-33.03055,-0.36213,22.60114,88.43176,0
bike_v1,1.76351E+12,0.37828,3.07655,7.36217,-97.39836,-22.65253,2.94139,22.60114,88.43176,0
bike_v1,1.76351E+12,0.11253,4.9129,8.83939,-91.43755,-29.06317,0.72935,22.60114,88.43176,0
bike_v1,1.76351E+12,0.00958,4.05338,9.87608,-90.14265,-22.31442,0.05556,22.60114,88.43176,0
bike_v1,1.76351E+12,0.11253,5.09007,7.81228,-91.42888,-33.08344,0.82523,22.60114,88.43176,0
bike_v1,1.76351E+12,0.40701,4.18985,9.20571,-95.91119,-24.45093,2.53158,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.13168,5.62877,8.39168,-88.47861,-33.84871,-0.899,22.60114,88.43176,0
bike_v1,1.76351E+12,0.63686,3.70144,9.62708,-100.22181,-20.98895,3.78476,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.00958,5.88016,8.10437,-89.89214,-35.96289,-0.06771,22.60114,88.43176,0
bike_v1,1.76351E+12,0.63686,3.54821,8.19535,-100.77566,-23.34755,4.4435,22.60114,88.43176,0
bike_v1,1.76351E+12,0.0838,5.51145,8.89446,-90.97298,-31.78329,0.53978,22.60114,88.43176,0
bike_v1,1.76351E+12,0.10534,5.14514,8.1331,-91.31548,-32.31598,0.74209,22.60114,88.43176,0
bike_v1,1.76351E+12,0.33519,3.96001,9.05008,-95.13185,-23.61813,2.1211,22.60114,88.43176,0
bike_v1,1.76351E+12,0.06704,5.37977,8.97586,-90.79248,-30.93608,0.42791,22.60114,88.43176,0
bike_v1,1.76351E+12,0.00718,4.06057,8.60955,-90.10846,-25.2502,0.0478,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.249,5.6168,7.63272,-87.05621,-36.33423,-1.86846,22.60114,88.43176,0
